CPS Name,Lit. Name,system_name,sysname,cps_identifier,Msini_pre_med,Msini_pre_high,Msini_pre_low,a_pre_med,a_pre_high,a_pre_low,ecc_pre_med,ecc_pre_high,ecc_pre_low,comp_ind,teff,teff_err,feh,feh_err,logg,logg_err,Rstar,Rstar_err,Mstar,Mstar_err,Vmag,BV_color,parallax,a_post_low,a_post_med,a_post_high,Mtrue_post_low,Mtrue_post_med,Mtrue_post_high,ecc_post_low,ecc_post_med,ecc_post_high,om_post_low,om_post_med,om_post_high,inc_post_low,inc_post_med,inc_post_high,asc_post_low,asc_post_med,asc_post_high,per_post_low,per_post_med,per_post_high,tp_post_low,tp_post_med,tp_post_high,dmu,dmu_err,signif_dmu,logrhk,age
HD 75732 b,55 Cnc b,HD 75732,HD75732,75732,0.841,0.026,0.026,0.1162,0.0018,0.0018,0.0048,0.0036,0.0031,1,5317.9,80.5,0.383,0.055,4.458,0.032,0.964,0.021,0.975,0.045,5.46,0.87,0.07943,0.0004581105620551,0.1177699324171506,0.0003412152422953,0.0259601920409688,0.9010139244242492,0.1184268401919229,0.0045595138265824,0.0085632412272235,0.004346252633431,304.37804115866186,142.0610901620622,27.57770041168345,16.953092358658935,74.96217562945075,17.054968962358842,102.02561250521504,143.0037442598369,139.20797699037027,7.004933357279697e-05,14.651975515695678,7.301882700794238e-05,1.3171389042399824,2455190.980996908,0.9871762692928314,0.0728773698210716,0.0618013553321361,False,-5.008,5.74
HD 75732 c,55 Cnc c,HD 75732,HD75732,75732,0.171,0.0066,0.0067,0.2432,0.0037,0.0039,0.048,0.031,0.029,2,5317.9,80.5,0.383,0.055,4.458,0.032,0.964,0.021,0.975,0.045,5.46,0.87,0.07943,0.0009575997628762,0.2466368483226114,0.0007161079507941,0.0103947279014841,0.1832685753693147,0.0289500321180296,0.0324776250714057,0.0512552726128503,0.0366725514909544,43.26982763310004,-13.301262153043218,36.26772447502359,30.79604156341955,95.07691329599764,22.345119824781463,115.98147306870568,158.5524599900234,133.39709765769118,0.0051255719871363,44.42097165177273,0.0054334181670867,34.9617965198122,2455207.1027824874,5.549976033624262,0.0728773698210716,0.0618013553321361,False,-5.008,5.74
HD 75732 e,55 Cnc e,HD 75732,HD75732,75732,0.1475,0.0093,0.0094,0.792,0.012,0.013,0.142,0.06,0.066,3,5317.9,80.5,0.383,0.055,4.458,0.032,0.964,0.021,0.975,0.045,5.46,0.87,0.07943,0.003051814529876,0.8034241237883367,0.0026067392764014,0.0246322360788155,0.1744497407543158,0.0620863858075871,0.0667672546443424,0.0971138356054221,0.0745558582172814,61.98369540896603,-95.7916561974244,250.12934165008983,27.21539550208469,120.33847904295384,20.70754177497041,110.99569095232717,157.535303793524,138.89718541274118,0.3432986400370623,261.2005782446659,0.3255944869346763,41.73211838817224,2455309.884535235,41.489586745388806,0.0728773698210716,0.0618013553321361,False,-5.008,5.74
HD 75732 d,55 Cnc d,HD 75732,HD75732,75732,2.86,0.25,0.25,5.54,0.1,0.1,0.139,0.015,0.016,4,5317.9,80.5,0.383,0.055,4.458,0.032,0.964,0.021,0.975,0.045,5.46,0.87,0.07943,0.0210459274632235,5.699018382800752,0.0204406222736377,0.0667815840326433,3.6033617741477126,0.1440744811709411,0.0083717913023248,0.1399566999676092,0.0083661007876998,3.791148003847475,-59.77670509023041,3.64471613829852,14.5962933504822,88.9286176964636,13.691252012116893,120.3094471144889,166.77674493305588,122.82035131877066,13.814521529948252,4928.550296602737,12.747426685458777,50.60796623164788,2459094.010660633,46.50193757424131,0.0728773698210716,0.0618013553321361,False,-5.008,5.74
HD 7924 b,HD 7924 b,HD 7924,HD7924,7924,0.0259,0.0014,0.0014,0.05596,0.00075,0.00079,0.049,0.044,0.035,0,5171.1,74.2,-0.123,0.058,4.555,0.026,0.78,0.015,0.802,0.033,6.0561,0.82,0.05882,0.0006807612248386,0.0559582119722211,0.0007000103132828,0.0027412633460132,0.0284283122332324,0.0087037651540787,0.0228487870971802,0.0326018003355017,0.0356490834206006,67.41450435335007,-33.273438314375824,105.45904152491438,36.46425253301864,92.60068805849878,33.67018642690884,121.2269061970259,175.6037258517291,128.58535327980866,0.0001429539028405,5.397511567212114,0.0001426213893491,2.935811386909336,2455200.3598261336,0.9813026231713592,0.020650615915656,0.0305207073688507,False,-4.842,3.13
HD 7924 c,HD 7924c,HD 7924,HD7924,7924,0.0278,0.0019,0.0019,0.1121,0.0015,0.0016,0.1,0.069,0.062,1,5171.1,74.2,-0.123,0.058,4.555,0.026,0.78,0.015,0.802,0.033,6.0561,0.82,0.05882,0.0013617400550724,0.1120736671507299,0.0014035472153489,0.0037587126912293,0.0288286961492374,0.0121491014844611,0.0574362412782689,0.2453888133542682,0.0554515234190841,13.029440396833312,37.69097481818171,12.722742062347317,38.330745886988055,86.79944178879875,42.24047871397933,127.96099646920328,185.2111413164067,125.66844398257528,0.0013923192254843,15.298681290918465,0.0014891298412749,0.5157281374558806,2455186.7492555534,0.5060065565630794,0.020650615915656,0.0305207073688507,False,-4.842,3.13
HD 7924 d,HD 7924 d,HD 7924,HD7924,7924,0.126,0.013,0.012,3.51,0.1,0.096,0.278,0.081,0.082,2,5171.1,74.2,-0.123,0.058,4.555,0.026,0.78,0.015,0.802,0.033,6.0561,0.82,0.05882,0.0651302724009044,3.555059522512851,0.0711565954412778,0.0181275378653687,0.139208791171865,0.059533169808907,0.0598486984528777,0.2364722414344403,0.0593583136576848,15.888003630287727,-98.02851523681788,17.007063809258852,39.021792842342855,91.7956785629422,40.37021112197144,119.8986386511587,171.44220489201768,126.8890775853166,58.50385286814935,2733.260994973083,60.029310165286006,110.16462537599728,2455198.505502683,114.12757947994396,0.020650615915656,0.0305207073688507,False,-4.842,3.13
HD 80606 b,HD 80606 b,HD 80606,HD80606,80606,4.16,0.13,0.13,0.4602,0.0069,0.007,0.93043,0.00068,0.00069,0,5565.9,92.2,0.348,0.058,4.402,0.032,1.066,0.024,1.047,0.048,5.0988,0.72,0.0153,0.0049275233559841,0.4594847770342481,0.0052898219217932,0.3851269075010419,4.6024394061830005,1.4786415874182248,0.0011376307106704,0.9329830548657349,0.0011583517424302,0.3821629896202481,-58.376921893765136,0.390757264206357,35.18484019018233,89.75546913169917,35.928486989096825,120.41004676836876,174.30336902095075,126.20724441854873,0.000489541370058,111.4364312366408,0.0005329013933561,0.0088036744855344,2455204.919117786,0.0097093502990901,0.3165742754936218,0.1713231950998306,False,-5.051,6.69
HD 82943 b,HD 82943 b,HD 82943,HD82943,82943,1.652,0.085,0.076,0.747,0.011,0.011,0.421,0.014,0.015,0,5918.3,95.2,0.23,0.061,4.337,0.03,1.199,0.027,1.148,0.05,4.3447,0.64,0.03622,0.0106429802033358,0.7477425680094137,0.010500473011357,0.1932248439793413,1.8498268082036844,0.7659807459834653,0.0134231137588204,0.4182103970501607,0.0119467888866273,3.225401663518994,117.24203962466186,2.843720807726072,35.75220663854459,83.8383406927269,40.2216745064879,93.78536537397844,196.58034548177488,83.1362170901374,0.0517564842653257,219.9557061847057,0.0516673698381282,0.8995960792526603,2455141.6842368003,0.8600675133056939,0.1817740201950073,0.043494738638401,True,-4.934,4.39
HD 82943 c,HD 82943c,HD 82943,HD82943,82943,1.539,0.052,0.052,1.189,0.017,0.017,0.142,0.042,0.046,1,5918.3,95.2,0.23,0.061,4.337,0.03,1.199,0.027,1.148,0.05,4.3447,0.64,0.03622,0.0170071318999862,1.1921967860338754,0.0167010407801155,2.441491147425587,6.105697988194045,2.341085562445409,0.0414502845500955,0.1642752696017944,0.0357268156525543,20.00629096987271,116.71972142159116,12.631278630553794,4.220832302787185,14.615400772357596,16.612413030495972,34.8313089750784,198.07583590926785,37.11546299444518,0.3516496996737146,442.074134352138,0.3664138976781714,23.694810891058296,2455146.1768116,15.399205768480895,0.1817740201950073,0.043494738638401,True,-4.934,4.39
HD 83443 b,HD 83443 b,HD 83443,HD83443,83443,0.409,0.019,0.019,0.04067,0.0006,0.00062,0.074,0.031,0.032,0,5429.2,87.2,0.375,0.057,4.427,0.032,1.015,0.022,1.007,0.045,5.0458,0.79,0.02442,0.0005316205798218,0.0406492909662143,0.0006215348795121,0.050400062939954,0.4640969295637876,0.2070107729729021,0.0046055352420916,0.0065171670903616,0.0071844956132818,120.06489177678566,10.306628275905672,104.89248475826729,40.890907310019294,89.1235960347804,39.85184133474968,121.21606566054616,176.44795260047346,122.31857327549768,1.4106812786351952e-05,2.9856060804858937,1.4022067425845108e-05,0.9878904512152076,2455197.9860729654,1.1904749972745776,0.0128355352208018,0.0334170013666152,False,-4.81,2.79
HD 8574 b,HD 8574 b,HD 8574,HD8574,8574,1.765,0.075,0.073,0.75,0.012,0.012,0.306,0.022,0.022,0,6004.1,87.3,-0.01,0.06,4.169,0.029,1.423,0.033,1.091,0.053,3.8953,0.577,0.02228,0.0119690886622605,0.750082704223811,0.0116481415672632,0.3573348257921009,2.1812164573683903,2.0458255590771266,0.0165333091062194,0.295878337925676,0.0166094808095574,3.5884739538427386,19.551842955765075,3.77126411541429,44.702606763291385,74.67748519521712,50.91922481389636,107.6195531239336,261.88746857607833,53.63490782380859,0.0665614230823621,227.0515685977865,0.0646224511046114,2.1740499576553702,2455111.973314994,2.2649309490807354,0.1332371979951858,0.0367506965994834,True,-4.873,3.52
HD 8765,HD 8765,HD 8765,HD8765,8765,43.0,1.5,1.5,3.356,0.05,0.052,0.3936,0.0099,0.0095,0,5658.0,94.8,0.223,0.061,4.341,0.035,1.133,0.034,1.033,0.047,3.7709,0.69,0.02047,0.0530067923274608,3.679376030579704,0.0511504617054412,17.099329183610052,346.25853535074566,17.805985030421425,0.005805685789486,0.5099981028537043,0.0057323660977385,1.0654116562727598,8.343048609969125,1.064251153545353,0.3776398000361407,10.466456290269264,0.3925754354115902,2.439456015600342,198.3020488304184,2.46127782447806,2.3434267478310176,2207.362153447865,2.30980081853113,5.243953030090779,2454988.902482596,5.200115338899195,15.020516395568848,0.5309831500053406,True,-4.848,3.2
HD 87883 b,HD 87883 b,HD 87883,HD87883,87883,2.292,0.069,0.069,4.073,0.056,0.057,0.7121,0.0083,0.0079,0,4989.4,67.1,0.104,0.057,4.549,0.024,0.799,0.014,0.826,0.032,6.2864,0.96,0.05464,0.0577264574678597,4.064451667150985,0.0571429235307867,0.3836503331714542,5.602974413391706,1.5154465338101133,0.0114218901519451,0.7072723140393461,0.0116124571365453,1.9398398606773384,-69.82029458833128,1.9036705909530696,133.65242770851015,152.88702536893177,1.8425286906307288,7.02627366693153,136.35949140406711,147.92583740152833,29.61885185065512,3281.7044216080326,30.14470535115106,10.865867676679043,2456965.3869215013,10.039873333647847,0.9774927496910096,0.0400116331875324,True,-4.789,2.58
HD 90156 b,HD 90156 b,HD 90156,HD90156,90156,0.037,0.0062,0.006,0.2508,0.0037,0.0037,0.16,0.18,0.11,0,5629.6,80.5,-0.18,0.06,4.44,0.03,0.92,0.02,0.856,0.038,5.2256,0.625,0.04553,0.0037707295990141,0.2507557886233798,0.0036527531863989,0.0082281701794064,0.0438458362557038,0.0252888022414873,0.0649592690673272,0.0926639542497715,0.103092158405629,101.5207951613581,-17.095484540971327,127.89091998331683,42.96039321094143,90.02727888709501,43.13377910175112,122.68122802342144,179.26329730877353,122.61638079860649,0.0202682398016094,49.57136642724878,0.0211160959061871,19.1337201888673,2455185.5630568443,14.224028156138957,0.0823720842599868,0.0366758778691291,False,-4.975,5.1
HD 92788 b,HD 92788 b,HD 92788,HD92788,92788,3.52,0.1,0.1,0.949,0.013,0.013,0.3552,0.007,0.0072,0,5702.3,92.4,0.277,0.061,4.338,0.03,1.162,0.027,1.076,0.044,4.7626,0.694,0.02883,0.0135846879526178,0.951296572855862,0.0118726250227165,0.4601077280621264,4.075812031996946,1.9393731573307385,0.0071169073946268,0.3469990743711389,0.007083765684009,1.5341702423689725,-81.34462967247434,1.602812797123519,37.843621301260114,82.95265160881587,42.1847112320086,160.2816730541062,204.1395849887949,117.54437738922864,0.036007530275242,325.6868006359681,0.0364889225890578,1.0708973314613104,2455321.4849662986,1.1095999870449305,0.2250386625528335,0.0474749244749546,True,-5.006,5.71
HD 92788 c,HD 92788c,HD 92788,HD92788,92788,2.81,0.18,0.17,8.26,0.37,0.28,0.355,0.057,0.052,1,5702.3,92.4,0.277,0.061,4.338,0.03,1.162,0.027,1.076,0.044,4.7626,0.694,0.02883,0.286293098169784,8.418063458302328,0.3451433520807274,0.6177699892085111,3.830608266868012,0.7245391253945721,0.0539276432829257,0.3497996669022204,0.0601240910773525,11.041535981589586,-28.79808147852913,10.505611167974491,50.62255688736716,98.8494726373809,37.227093062294585,34.213999743633,249.84305765844672,90.3914741998021,399.1320476442761,8576.820778538222,517.807331029433,263.5262526976876,2456561.3506017085,232.69696691585705,0.2250386625528335,0.0474749244749546,True,-5.006,5.71
HD 95128 b,47 UMa b,HD 95128,HD95128,95128,2.438,0.086,0.085,2.059,0.031,0.033,0.016,0.0076,0.008,0,5829.2,94.8,0.026,0.061,4.328,0.032,1.137,0.027,1.005,0.047,4.3575,0.56,0.07245,0.0318143419293708,2.0644198075309026,0.0304671876897204,0.2556349333177312,2.7866289833944635,0.8434403944767381,0.005625238664463,0.0080431708255904,0.0081403649894271,99.88754534193586,12.291532904498297,86.37208768691569,36.07283017600186,90.09143431742294,35.632946718564895,118.17764922979654,172.87196933817395,129.81562457512692,0.8201797232131867,1079.4071993809982,0.8145926014956331,324.20883353054523,2454595.559321841,502.1074426583946,0.2049955874681472,0.1564049869775772,False,-4.986,5.31
HD 95128 c,47 UMa c,HD 95128,HD95128,95128,0.497,0.032,0.03,3.403,0.055,0.056,0.179,0.09,0.092,1,5829.2,94.8,0.026,0.061,4.328,0.032,1.137,0.027,1.005,0.047,4.3575,0.56,0.07245,0.0570517488099207,3.462500115053276,0.0570311594389787,0.1157684308115217,0.6765907666936987,0.3753386209507633,0.0553558715016162,0.5753878414046358,0.0592537780585938,7.009688498883179,-149.52866301900102,7.426144983702727,40.477952583912845,86.51234031320733,43.87276919838423,116.5531238255983,165.281918187231,129.6972226154068,29.473972050562224,2350.0626937822217,21.374761872332783,61.50041333120316,2456519.121296125,37.98881892859936,0.2049955874681472,0.1564049869775772,False,-4.986,5.31
HD 95128 d,47 UMa d,HD 95128,HD95128,95128,1.51,0.22,0.18,13.8,4.8,2.1,0.38,0.16,0.15,2,5829.2,94.8,0.026,0.061,4.328,0.032,1.137,0.027,1.005,0.047,4.3575,0.56,0.07245,0.4297738406808538,9.54332055319193,0.6782589172727249,0.2400924354462568,1.4971477022897823,0.7973178740936402,0.0585350222684194,0.387349798030579,0.0751213293140333,23.06469494278365,30.345187059893345,20.75039426985628,40.48437927687485,86.39515166252488,40.104559835183096,128.29626470057943,183.2660410565415,122.47687741467462,679.6543870924434,10732.64546723726,1161.204326016015,422.0199975371361,2451524.526669852,445.126325158868,0.2049955874681472,0.1564049869775772,False,-4.986,5.31
HD 95735 c,GJ 411 c,HD 95735,HD95735,95735,0.00882,0.00092,0.00098,0.07892,0.00055,0.00054,0.095,0.099,0.066,0,3719.9,28.3,-0.361,0.082,4.895,0.009,0.369,0.007,0.392,0.008,10.4586,1.51,0.39264,0.0005387778464261,0.0789042537348722,0.0005344692614786,0.0018862525979779,0.0113865272568567,0.0063111466313276,0.126885738284414,0.2665383344018365,0.1022377952433697,24.271003992492545,-63.45297898667071,22.34567654445245,41.84982404875508,85.29146895987893,43.54151305024641,119.04267273473198,175.67946668268982,121.25443407150831,0.0010624224641251,12.938341287239476,0.0011292968509053,0.8645837651565671,2455199.932641929,0.6239813580177724,0.1019010245800018,0.0439021959900856,False,-5.146,9.16
HD 95735 b,GJ 411 b,HD 95735,HD95735,95735,0.0568,0.0091,0.0083,3.1,0.13,0.11,0.14,0.16,0.095,1,3719.9,28.3,-0.361,0.082,4.895,0.009,0.369,0.007,0.392,0.008,10.4586,1.51,0.39264,0.0753961134270859,3.4376937897861004,0.0755888645034845,0.0187901416839458,0.0736057496387029,0.0455792223689269,0.1739747984306752,0.5207051517457222,0.1010861525151551,144.8051916777829,47.70981007130364,20.41888869259688,41.89742526462081,89.36734386367804,43.80904611712951,127.75172158123416,188.4596629631565,111.59041427568545,110.06022857025528,3713.796112131175,127.46281889981584,137.0802156724967,2453951.938603017,1896.7250944217667,0.1019010245800018,0.0439021959900856,False,-5.146,9.16
HD 97101 c,HD 97101c,HD 97101,HD97101,97101,0.0322,0.0043,0.0038,0.2403,0.0017,0.0017,0.28,0.13,0.13,0,4205.9,39.6,0.243,0.072,4.625,0.012,0.67,0.008,0.695,0.015,7.9275,1.36,0.08408,0.0017051911082507,0.2400428265146142,0.0017204927407402,0.0085723912250564,0.0437575374161046,0.0262612043589472,0.1218442531870537,0.5020424684155474,0.0961372017397842,16.32227063807167,151.6649323077065,13.761675157623074,48.43889245651268,95.256030940481,39.58902796339893,117.01148652121702,172.4208157913996,125.59854423407933,0.0158882398734334,51.55560847961481,0.0162652146029884,1.319971994496882,2455186.7273897342,1.4186249719932675,0.0236214734613895,0.0477155894041061,False,-4.768,2.39
HD 97101 b,HD 97101 b,HD 97101,HD97101,97101,0.184,0.01,0.011,1.424,0.011,0.011,0.185,0.069,0.073,1,4205.9,39.6,0.243,0.072,4.625,0.012,0.67,0.008,0.695,0.015,7.9275,1.36,0.08408,0.010249597535082,1.4266008812861666,0.0105144625293862,0.025066362422684,0.2172508247928126,0.1132166630814845,0.0640598125870698,0.1912855808511648,0.064204759413141,15.496106538868943,63.78029554792448,19.236168589999835,38.49593369586344,92.35156130173432,42.18387676426255,118.72895141943144,172.93059200730295,129.57274147156153,2.0769619976478,746.7734028002299,2.180642534389108,29.476739790290598,2454924.3467900986,36.82684715092182,0.0236214734613895,0.0477155894041061,False,-4.768,2.39
HD 97658 b,HD 97658 b,HD 97658,HD97658,97658,0.0247,0.0018,0.0017,0.0805,0.001,0.0011,0.063,0.061,0.044,0,5194.0,67.4,-0.228,0.057,4.567,0.024,0.754,0.013,0.772,0.03,6.1382,0.8,0.04635,0.0010676500647854,0.0805074622364961,0.0010297458640228,0.0038445936381891,0.0294469023878544,0.0158155198747952,0.0468320698537321,0.0693735517454731,0.0614168899148395,263.9817214648633,112.55809404296193,48.75142384906819,41.91260489340211,91.55506221310952,40.926264180408666,119.36068703024574,176.89954562680057,124.12339823433427,0.0005587876628627,9.48914914758766,0.0005551453042631,1.2607405064627528,2455196.738702104,1.3938479432836175,0.0168486423790454,0.0398404672741889,False,-4.916,4.12
HD 9826 b,ups And b,HD 9826,HD9826,9826,0.675,0.016,0.016,0.05914,0.00062,0.00063,0.0069,0.0072,0.0046,0,6156.8,112.2,0.122,0.063,4.125,0.025,1.622,0.039,1.294,0.041,3.4535,0.54,0.07412,0.0006503616746455,0.0594434803695995,0.0004006168713763,0.3130680244387995,1.304363977830174,0.4265066763186267,0.0068732970074288,0.0108756410939213,0.0080030861500772,208.5890708338808,115.52199781490312,36.91849857982017,12.33104023943622,148.11139448288966,8.336326393554174,131.2461623078263,189.5465483680972,113.62410156981652,8.991137447011965e-06,4.617107821561126,8.657194936922963e-06,0.5915041700936854,2455197.2211998813,0.72362494841218,0.8381016254425049,0.3538544476032257,False,-4.989,5.37
HD 9826 c,ups And c,HD 9826,HD9826,9826,1.965,0.049,0.05,0.8265,0.0087,0.0088,0.266,0.012,0.012,1,6156.8,112.2,0.122,0.063,4.125,0.025,1.622,0.039,1.294,0.041,3.4535,0.54,0.07412,0.0089873933116888,0.831111799098644,0.0056282424389267,0.1129647240620084,2.121605709061193,0.7515929894567965,0.0093973274844926,0.2764303661362131,0.0103983995523849,2.241099656542588,-129.6052358127291,2.2666140288816763,33.347300861627964,83.90922903353217,25.991678095654805,129.64171947028598,193.68550546102287,120.20403110110291,0.0423282006494218,241.31455797927387,0.0435808480556261,1.361417215783149,2455216.492349905,1.3666694513522089,0.8381016254425049,0.3538544476032257,False,-4.989,5.37
HD 9826 d,ups And d,HD 9826,HD9826,9826,4.1,0.1,0.1,2.518,0.026,0.027,0.294,0.011,0.012,2,6156.8,112.2,0.122,0.063,4.125,0.025,1.622,0.039,1.294,0.041,3.4535,0.54,0.07412,0.0278175208383766,2.5355392470190528,0.016367584756213,0.6124795903469149,4.7563348632372415,1.8329394458884103,0.0091174307715478,0.2967892114448882,0.0082499368609551,1.80621979239406,-101.54000994446837,1.7532561919372256,34.2978743225073,79.01700441611311,50.56018889417277,142.53979416724104,211.34343699826255,101.64416719077138,0.6425029781175908,1284.0425893320185,0.7353119968247483,5.556048894301057,2455199.8919216646,5.349158603232354,0.8381016254425049,0.3538544476032257,False,-4.989,5.37
HD 99109 b,HD 99109 b,HD 99109,HD99109,99109,0.474,0.035,0.035,1.122,0.017,0.017,0.06,0.064,0.042,0,5323.9,82.5,0.384,0.055,4.436,0.031,0.986,0.021,0.969,0.044,5.1927,0.874,0.01822,0.0171270945991004,1.1217194374222812,0.0167494384368493,0.0826205950066085,0.5582492812403836,0.3404097465001149,0.0679562047617386,0.1103178581896534,0.0742134843460778,36.659677589048215,-117.598244685087,87.11132322096515,43.30665411008352,88.85955748976284,42.81386661072665,122.20564838432207,178.32344097485662,123.9470513434266,1.3159543827042626,440.74757980156335,1.2696143822387853,53.82962030451745,2455241.6473571453,59.2907384368591,0.0404957123100757,0.0443413890898227,False,-5.065,7.01
HD 99492 b,HD 99492 b,HD 99492,HD99492,99492,0.0841,0.0061,0.0062,0.1231,0.0014,0.0015,0.085,0.07,0.057,0,4936.5,63.4,0.278,0.06,4.539,0.025,0.823,0.015,0.856,0.031,6.295,1.01,0.05491,0.0014962704081269,0.1231054824149067,0.0014647588802225,0.0135038613798572,0.0937038906507484,0.0554891726551533,0.0406944739689781,0.0581223926221949,0.0637888408449893,52.5589088368032,-91.29090463922492,178.12602587800305,44.02747126833332,90.29343789647037,43.14507558340692,121.8794969453822,180.3709195759821,122.65449916235582,0.0016705338580571,17.049937113005164,0.0017431555762037,4.9606836419552565,2455207.686750348,2.748572189360857,0.0970303490757942,0.1585533171892166,False,-4.882,3.62
HIP 109388 b,GJ 849 b,HIP 109388,HIP109388,hip109388,0.891,0.035,0.036,2.41,0.017,0.017,0.05,0.029,0.03,0,3562.7,30.5,0.396,0.062,4.791,0.009,0.468,0.007,0.496,0.009,10.704,1.52,0.1136,0.0171804648755244,2.414483950296904,0.0176328162935837,0.1256881223880351,1.0301496920478912,0.5674275712693662,0.0271389867216218,0.0663038465396473,0.027693833441636,21.88776107171884,25.482801668381484,26.628788379282888,43.38993159881285,89.43806460528552,42.337592429113215,125.27645884591745,186.70380715823535,118.08167711047642,11.223151728598395,1943.997160857042,11.913029205616567,110.5482583376579,2453588.4120799694,254.41161000123248,0.2291459441184997,0.0804633274674415,False,-4.882,3.63
HIP 109388 c,GJ 849 c,HIP 109388,HIP109388,hip109388,1.079,0.053,0.053,4.974,0.082,0.074,0.099,0.041,0.04,1,3562.7,30.5,0.396,0.062,4.791,0.009,0.468,0.007,0.496,0.009,10.704,1.52,0.1136,0.0701413962692178,5.008122112277035,0.0720553866939441,0.1364717529616044,1.2257965047609627,0.6039047615236615,0.0427140543185117,0.0895992197422113,0.0417588900509171,42.52134487469826,137.29202590866709,23.87880393239783,40.65671097905148,91.92149552617778,38.513392655347445,120.88792955040824,176.8294606356252,118.5338275661947,107.7319154734405,5804.3813561142015,117.99476917328047,441.26122664893046,2453967.79722844,418.5202289675362,0.2291459441184997,0.0804633274674415,False,-4.882,3.63
HIP 22627 b,GJ 179 b,HIP 22627,HIP22627,hip22627,0.752,0.041,0.041,2.522,0.034,0.033,0.169,0.048,0.05,0,3411.8,46.6,0.183,0.072,4.87,0.011,0.381,0.008,0.393,0.01,11.5428,1.6,0.0809,0.0271979509685822,2.499993433793227,0.0264170064228359,0.126089901951236,0.964251697950288,0.1811043798848045,0.0478181940237433,0.1417789783989013,0.0449202558221766,30.161176854856592,138.54434452942894,23.46302198987732,64.86142918697448,112.50106623393984,18.38092776576273,47.03006351164271,202.02050336089843,38.6404780955908,23.823210502104303,2300.463850062961,22.689692419055064,151.0832009781152,2455122.2211002666,143.3545215507038,0.4004735648632049,0.0733192265033721,True,-4.901,3.89
HIP 57050 c,GJ 1148c,HIP 57050,HIP57050,hip57050,0.339,0.014,0.014,0.1686,0.0014,0.0014,0.366,0.027,0.028,0,3357.6,48.4,0.16,0.066,4.88,0.01,0.367,0.008,0.374,0.009,11.7871,1.6,0.09076,0.0013785072793429,0.16874188355959,0.0013198571064345,0.0257424558314786,0.3541383719489006,0.0932310367520408,0.0164661683908908,0.3695265751865206,0.0145672434528983,2.782048491616493,-97.84449971070964,3.1509056858352125,34.93747086818133,95.92257698969588,29.549264645316526,103.45684115094404,163.2877986368062,130.00399519865135,0.0059064906408252,41.37811604885082,0.0055041120242549,0.2599912430159747,2455188.610355651,0.2552934437990188,0.1512778550386428,0.0817849785089492,False,-5.077,7.31
HIP 57050 b,GJ 1148 b,HIP 57050,HIP57050,hip57050,0.26,0.03,0.029,0.9302,0.0088,0.0086,0.27,0.14,0.17,1,3357.6,48.4,0.16,0.066,4.88,0.01,0.367,0.008,0.374,0.009,11.7871,1.6,0.09076,0.0079047224933811,0.9254086821190918,0.0076049599636257,0.0352658866705577,0.2361339414814587,0.1137178370616192,0.0796847138588017,0.4457060366204071,0.0739198544537308,7.430576847615043,-149.08464537669522,7.335299644428545,42.09040927820524,89.1055642189115,44.46095769601303,136.08414308913217,207.72633120009235,98.62109146515785,1.647026512231605,531.5832375542656,1.6677141348653777,8.324846067465842,2455431.84515048,8.48168371943757,0.1512778550386428,0.0817849785089492,False,-5.077,7.31
HIP 57087 b,GJ 436 b,HIP 57087,HIP57087,hip57087,0.0668,0.0022,0.0022,0.02849,0.0002,0.0002,0.145,0.027,0.027,0,3586.1,36.4,0.099,0.078,4.841,0.009,0.417,0.008,0.441,0.009,10.6301,1.52,0.1025,0.0001914542233357,0.0284805223899351,0.0001928734487646,0.0086323820262484,0.0776493588148235,0.0423998970893275,0.0180457581596559,0.1530265318165818,0.0177800262994826,7.511259143489077,-33.09152746734086,7.642201588515842,42.081876226747305,94.1696573931094,40.34777860117551,121.94143931689776,180.04633066603088,119.89802458398049,1.6300116043144186e-05,2.6438693196533327,1.6069474451541055e-05,0.0533182872459292,2455197.40783252,0.0543453530408442,0.0821361765265464,0.0704304352402687,False,-5.104,7.98
HIP 63510,HIP 63510,HIP 63510,HIP63510,hip63510,74.1,3.1,3.2,4.775,0.057,0.054,0.309,0.028,0.025,0,3833.4,31.6,0.247,0.08,4.713,0.01,0.558,0.008,0.587,0.011,9.43,1.45,0.08686,0.0356899880389276,4.954350412575219,0.03597416516474,2.239165904572687,92.97605749728136,2.250488562403561,0.0235000739296075,0.301214116263402,0.0251265998552377,5.527052625974932,149.17223921887677,5.956696940714551,1.5193893356799038,127.91175535582332,1.5959243311142473,2.8184249976953453,57.39004974433384,2.8267157829135527,29.70992446692981,4898.961792082653,32.6086977647974,63.17303244117648,2454254.706635228,70.55383393447846,14.465723037719728,0.2340473979711532,True,-3.792,0.0
HIP 74995 b,GJ 581 b,HIP 74995,HIP74995,hip74995,0.051,0.002,0.0019,0.04099,0.00043,0.00044,0.02,0.022,0.014,0,3490.4,42.5,-0.088,0.074,4.942,0.013,0.315,0.007,0.319,0.01,11.5741,1.61,0.15875,0.0004481099481083,0.0409727703911893,0.0004113329152735,0.0068495065069146,0.0583612488637589,0.0281820090332578,0.0151585700968959,0.0224472302986535,0.0190976476058989,234.19855583586465,104.7564950253026,52.06474163909272,42.03235720900849,90.37319545886662,41.48330931410247,127.65070325440928,174.60388179172554,127.06085701165114,0.0001248905214223,5.368793398078308,0.0001242050286149,0.9132121889851988,2455197.945043176,0.9140208372846246,0.0567036941647529,0.0922302454710006,False,-5.202,10.85
